"","Replicate.Name","Precursor.Ion.Name","Area","Background","Signal.to.Noise"
"3454","180205_Smp_L1C32DCMless20m_A","(R)-2,3-Dihydroxypropane-1-sulfonate",10303982,0,Inf
"3455","180205_Smp_L1C32DCMless20m_B","(R)-2,3-Dihydroxypropane-1-sulfonate",5868299,0,Inf
"3456","180205_Smp_L1C32DCMless20m_C","(R)-2,3-Dihydroxypropane-1-sulfonate",14199292,0,Inf
"3457","180205_Smp_L1C33DCM_A","(R)-2,3-Dihydroxypropane-1-sulfonate",9537902,0,Inf
"3458","180205_Smp_L1C33DCM_B","(R)-2,3-Dihydroxypropane-1-sulfonate",9059459,0,Inf
"3459","180205_Smp_L1C33DCM_C","(R)-2,3-Dihydroxypropane-1-sulfonate",13629308,0,Inf
"3460","180205_Smp_L1C33DCMplus10m_A","(R)-2,3-Dihydroxypropane-1-sulfonate",61066320,25409,2403.33425164312
"3461","180205_Smp_L1C33DCMplus10m_B","(R)-2,3-Dihydroxypropane-1-sulfonate",16631112,0,Inf
"3462","180205_Smp_L1C33DCMplus10m_C","(R)-2,3-Dihydroxypropane-1-sulfonate",27588322,206573,133.552410043907
"3463","180205_Smp_L1C33DCMplus20m_A","(R)-2,3-Dihydroxypropane-1-sulfonate",11072206,0,Inf
"3464","180205_Smp_L1C33DCMplus20m_B","(R)-2,3-Dihydroxypropane-1-sulfonate",11830893,0,Inf
"3465","180205_Smp_L1C33DCMplus20m_C","(R)-2,3-Dihydroxypropane-1-sulfonate",19228880,0,Inf
"3466","180205_Smp_L2C1DCMless10m_A","(R)-2,3-Dihydroxypropane-1-sulfonate",2583471,0,Inf
"3467","180205_Smp_L2C1DCMless10m_B","(R)-2,3-Dihydroxypropane-1-sulfonate",3930426,0,Inf
"3468","180205_Smp_L2C1DCMless10m_C","(R)-2,3-Dihydroxypropane-1-sulfonate",5653280,0,Inf
"3469","180205_Smp_L2C1DCMless20m_A","(R)-2,3-Dihydroxypropane-1-sulfonate",12043520,0,Inf
"3470","180205_Smp_L2C1DCMless20m_B","(R)-2,3-Dihydroxypropane-1-sulfonate",2549734,0,Inf
"3471","180205_Smp_L2C1DCMless20m_C","(R)-2,3-Dihydroxypropane-1-sulfonate",3842739,0,Inf
"3472","180205_Smp_L2C2DCM_A","(R)-2,3-Dihydroxypropane-1-sulfonate",6325392,0,Inf
"3473","180205_Smp_L2C2DCM_B","(R)-2,3-Dihydroxypropane-1-sulfonate",7292168,0,Inf
"3474","180205_Smp_L2C2DCM_C","(R)-2,3-Dihydroxypropane-1-sulfonate",8389680,0,Inf
"3475","180205_Smp_L2C2DCMplus10m_A","(R)-2,3-Dihydroxypropane-1-sulfonate",23165596,0,Inf
"3476","180205_Smp_L2C2DCMplus10m_B","(R)-2,3-Dihydroxypropane-1-sulfonate",4102630,0,Inf
"3477","180205_Smp_L2C2DCMplus10m_C","(R)-2,3-Dihydroxypropane-1-sulfonate",10572428,0,Inf
"3478","180205_Smp_L2C2DCMplus20m_A","(R)-2,3-Dihydroxypropane-1-sulfonate",17661372,0,Inf
"3479","180205_Smp_L2C2DCMplus20m_B","(R)-2,3-Dihydroxypropane-1-sulfonate",5176500,0,Inf
"3480","180205_Smp_L2C2DCMplus20m_C","(R)-2,3-Dihydroxypropane-1-sulfonate",4147795,0,Inf
"3481","180205_Poo_Sept29QC_1","Ethanesulfonic acid",49021,0,Inf
"3482","180205_Poo_Sept29QC_2","Ethanesulfonic acid",58374,0,Inf
"3483","180205_Poo_Sept29QC_3","Ethanesulfonic acid",139635,0,Inf
"3484","180205_Poo_Sept29QC_4","Ethanesulfonic acid",105851,0,Inf
"3485","180205_Poo_TruePoo_Full1","Ethanesulfonic acid",69914,0,Inf
"3486","180205_Poo_TruePoo_Full2","Ethanesulfonic acid",61767,0,Inf
"3487","180205_Poo_TruePoo_Full3","Ethanesulfonic acid",54250,0,Inf
"3488","180205_Poo_TruePoo_Half1","Ethanesulfonic acid",45402,0,Inf
"3489","180205_Poo_TruePoo_Half2","Ethanesulfonic acid",64412,0,Inf
"3490","180205_Poo_TruePoo_Half3","Ethanesulfonic acid",117481,0,Inf
"3491","180205_Smp_L1C32DCMless10m_A","Ethanesulfonic acid",54200,0,Inf
"3492","180205_Smp_L1C32DCMless10m_B","Ethanesulfonic acid",56192,0,Inf
"3493","180205_Smp_L1C32DCMless10m_C","Ethanesulfonic acid",94519,0,Inf
"3494","180205_Smp_L1C32DCMless20m_A","Ethanesulfonic acid",46760,0,Inf
"3495","180205_Smp_L1C32DCMless20m_B","Ethanesulfonic acid",59267,0,Inf
"3496","180205_Smp_L1C32DCMless20m_C","Ethanesulfonic acid",53083,0,Inf
"3497","180205_Smp_L1C33DCM_A","Ethanesulfonic acid",68003,0,Inf
"3498","180205_Smp_L1C33DCM_B","Ethanesulfonic acid",50081,0,Inf
"3499","180205_Smp_L1C33DCM_C","Ethanesulfonic acid",117940,0,Inf
"3500","180205_Smp_L1C33DCMplus10m_A","Ethanesulfonic acid",171131,0,Inf
"3501","180205_Smp_L1C33DCMplus10m_B","Ethanesulfonic acid",71063,0,Inf
"3502","180205_Smp_L1C33DCMplus10m_C","Ethanesulfonic acid",70070,0,Inf
"3503","180205_Smp_L1C33DCMplus20m_A","Ethanesulfonic acid",56208,0,Inf
"3504","180205_Smp_L1C33DCMplus20m_B","Ethanesulfonic acid",62412,0,Inf
"3505","180205_Smp_L1C33DCMplus20m_C","Ethanesulfonic acid",58485,0,Inf
"3506","180205_Smp_L2C1DCMless10m_A","Ethanesulfonic acid",52075,0,Inf
"3507","180205_Smp_L2C1DCMless10m_B","Ethanesulfonic acid",63825,0,Inf
"3508","180205_Smp_L2C1DCMless10m_C","Ethanesulfonic acid",61995,0,Inf
"3509","180205_Smp_L2C1DCMless20m_A","Ethanesulfonic acid",66842,0,Inf
"3510","180205_Smp_L2C1DCMless20m_B","Ethanesulfonic acid",59026,0,Inf
"3511","180205_Smp_L2C1DCMless20m_C","Ethanesulfonic acid",62082,0,Inf
"3512","180205_Smp_L2C2DCM_A","Ethanesulfonic acid",62145,0,Inf
"3513","180205_Smp_L2C2DCM_B","Ethanesulfonic acid",44211,0,Inf
"3514","180205_Smp_L2C2DCM_C","Ethanesulfonic acid",106367,0,Inf
"3515","180205_Smp_L2C2DCMplus10m_A","Ethanesulfonic acid",57427,0,Inf
"3516","180205_Smp_L2C2DCMplus10m_B","Ethanesulfonic acid",65068,0,Inf
"3517","180205_Smp_L2C2DCMplus10m_C","Ethanesulfonic acid",63612,0,Inf
"3518","180205_Smp_L2C2DCMplus20m_A","Ethanesulfonic acid",47552,0,Inf
"3519","180205_Smp_L2C2DCMplus20m_B","Ethanesulfonic acid",55599,0,Inf
"3520","180205_Smp_L2C2DCMplus20m_C","Ethanesulfonic acid",129683,0,Inf
"3521","180205_Poo_Sept29QC_1","Ethyl dihydroxybenzoate",38033,0,Inf
"3522","180205_Poo_Sept29QC_2","Ethyl dihydroxybenzoate",75102,0,Inf
"3523","180205_Poo_Sept29QC_3","Ethyl dihydroxybenzoate",39210,0,Inf
"3524","180205_Poo_Sept29QC_4","Ethyl dihydroxybenzoate",54396,0,Inf
"3525","180205_Poo_TruePoo_Full1","Ethyl dihydroxybenzoate",17817,0,Inf
"3526","180205_Poo_TruePoo_Full2","Ethyl dihydroxybenzoate",60300,0,Inf
"3527","180205_Poo_TruePoo_Full3","Ethyl dihydroxybenzoate",27039,0,Inf
"3528","180205_Poo_TruePoo_Half1","Ethyl dihydroxybenzoate",230247,0,Inf
"3529","180205_Poo_TruePoo_Half2","Ethyl dihydroxybenzoate",1037005,0,Inf
"3530","180205_Poo_TruePoo_Half3","Ethyl dihydroxybenzoate",11277,0,Inf
"3531","180205_Smp_L1C32DCMless10m_A","Ethyl dihydroxybenzoate",50152,0,Inf
"3532","180205_Smp_L1C32DCMless10m_B","Ethyl dihydroxybenzoate",51283,0,Inf
"3533","180205_Smp_L1C32DCMless10m_C","Ethyl dihydroxybenzoate",144277,0,Inf
"3534","180205_Smp_L1C32DCMless20m_A","Ethyl dihydroxybenzoate",45948,0,Inf
"3535","180205_Smp_L1C32DCMless20m_B","Ethyl dihydroxybenzoate",53743,0,Inf
"3536","180205_Smp_L1C32DCMless20m_C","Ethyl dihydroxybenzoate",42223,0,Inf
"3537","180205_Smp_L1C33DCM_A","Ethyl dihydroxybenzoate",255599,0,Inf
"3538","180205_Smp_L1C33DCM_B","Ethyl dihydroxybenzoate",97696,0,Inf
"3539","180205_Smp_L1C33DCM_C","Ethyl dihydroxybenzoate",10488,0,Inf
"3540","180205_Smp_L1C33DCMplus10m_A","Ethyl dihydroxybenzoate",119246,0,Inf
"3541","180205_Smp_L1C33DCMplus10m_B","Ethyl dihydroxybenzoate",37368,0,Inf
"3542","180205_Smp_L1C33DCMplus10m_C","Ethyl dihydroxybenzoate",8861,0,Inf
"3543","180205_Smp_L1C33DCMplus20m_A","Ethyl dihydroxybenzoate",51607,0,Inf
"3544","180205_Smp_L1C33DCMplus20m_B","Ethyl dihydroxybenzoate",78837,0,Inf
"3545","180205_Smp_L1C33DCMplus20m_C","Ethyl dihydroxybenzoate",15449,0,Inf
"3546","180205_Smp_L2C1DCMless10m_A","Ethyl dihydroxybenzoate",342630,0,Inf
"3547","180205_Smp_L2C1DCMless10m_B","Ethyl dihydroxybenzoate",49098,0,Inf
"3548","180205_Smp_L2C1DCMless10m_C","Ethyl dihydroxybenzoate",56060,0,Inf
"3549","180205_Smp_L2C1DCMless20m_A","Ethyl dihydroxybenzoate",26218,0,Inf
"3550","180205_Smp_L2C1DCMless20m_B","Ethyl dihydroxybenzoate",37307,0,Inf
"3551","180205_Smp_L2C1DCMless20m_C","Ethyl dihydroxybenzoate",14955,0,Inf
"3552","180205_Smp_L2C2DCM_A","Ethyl dihydroxybenzoate",41462,0,Inf
"3553","180205_Smp_L2C2DCM_B","Ethyl dihydroxybenzoate",35860,0,Inf
"3554","180205_Smp_L2C2DCM_C","Ethyl dihydroxybenzoate",39959,0,Inf
"3555","180205_Smp_L2C2DCMplus10m_A","Ethyl dihydroxybenzoate",935495,0,Inf
"3556","180205_Smp_L2C2DCMplus10m_B","Ethyl dihydroxybenzoate",173474,0,Inf
"3557","180205_Smp_L2C2DCMplus10m_C","Ethyl dihydroxybenzoate",112474,0,Inf
"3558","180205_Smp_L2C2DCMplus20m_A","Ethyl dihydroxybenzoate",29329,0,Inf
"3559","180205_Smp_L2C2DCMplus20m_B","Ethyl dihydroxybenzoate",20978,0,Inf
"3560","180205_Smp_L2C2DCMplus20m_C","Ethyl dihydroxybenzoate",50592,0,Inf
"3561","180205_Poo_Sept29QC_1","Flavin adenine dinucleotide",0,0,NA
"3562","180205_Poo_Sept29QC_2","Flavin adenine dinucleotide",53029,0,Inf
"3563","180205_Poo_Sept29QC_3","Flavin adenine dinucleotide",NA,NA,NA
"3564","180205_Poo_Sept29QC_4","Flavin adenine dinucleotide",NA,NA,NA
"3565","180205_Poo_TruePoo_Full1","Flavin adenine dinucleotide",52165,0,Inf
"3566","180205_Poo_TruePoo_Full2","Flavin adenine dinucleotide",NA,NA,NA
"3567","180205_Poo_TruePoo_Full3","Flavin adenine dinucleotide",NA,NA,NA
"3568","180205_Poo_TruePoo_Half1","Flavin adenine dinucleotide",NA,NA,NA
"3569","180205_Poo_TruePoo_Half2","Flavin adenine dinucleotide",58964,0,Inf
"3570","180205_Poo_TruePoo_Half3","Flavin adenine dinucleotide",50430,0,Inf
"3571","180205_Smp_L1C32DCMless10m_A","Flavin adenine dinucleotide",6594,0,Inf
"3572","180205_Smp_L1C32DCMless10m_B","Flavin adenine dinucleotide",52442,0,Inf
"3573","180205_Smp_L1C32DCMless10m_C","Flavin adenine dinucleotide",45705,0,Inf
"3574","180205_Smp_L1C32DCMless20m_A","Flavin adenine dinucleotide",65357,0,Inf
"3575","180205_Smp_L1C32DCMless20m_B","Flavin adenine dinucleotide",NA,NA,NA
"3576","180205_Smp_L1C32DCMless20m_C","Flavin adenine dinucleotide",54925,0,Inf
"3577","180205_Smp_L1C33DCM_A","Flavin adenine dinucleotide",41307,0,Inf
"3578","180205_Smp_L1C33DCM_B","Flavin adenine dinucleotide",NA,NA,NA
"3579","180205_Smp_L1C33DCM_C","Flavin adenine dinucleotide",NA,NA,NA
"3580","180205_Smp_L1C33DCMplus10m_A","Flavin adenine dinucleotide",NA,NA,NA
"3581","180205_Smp_L1C33DCMplus10m_B","Flavin adenine dinucleotide",47860,0,Inf
"3582","180205_Smp_L1C33DCMplus10m_C","Flavin adenine dinucleotide",53869,0,Inf
"3583","180205_Smp_L1C33DCMplus20m_A","Flavin adenine dinucleotide",NA,NA,NA
"3584","180205_Smp_L1C33DCMplus20m_B","Flavin adenine dinucleotide",62278,0,Inf
"3585","180205_Smp_L1C33DCMplus20m_C","Flavin adenine dinucleotide",60693,0,Inf
"3586","180205_Smp_L2C1DCMless10m_A","Flavin adenine dinucleotide",52077,0,Inf
"3587","180205_Smp_L2C1DCMless10m_B","Flavin adenine dinucleotide",43140,0,Inf
"3588","180205_Smp_L2C1DCMless10m_C","Flavin adenine dinucleotide",NA,NA,NA
"3589","180205_Smp_L2C1DCMless20m_A","Flavin adenine dinucleotide",46673,0,Inf
"3590","180205_Smp_L2C1DCMless20m_B","Flavin adenine dinucleotide",40617,0,Inf
"3591","180205_Smp_L2C1DCMless20m_C","Flavin adenine dinucleotide",47041,0,Inf
"3592","180205_Smp_L2C2DCM_A","Flavin adenine dinucleotide",79836,0,Inf
"3593","180205_Smp_L2C2DCM_B","Flavin adenine dinucleotide",NA,NA,NA
"3594","180205_Smp_L2C2DCM_C","Flavin adenine dinucleotide",66670,0,Inf
"3595","180205_Smp_L2C2DCMplus10m_A","Flavin adenine dinucleotide",44241,0,Inf
"3596","180205_Smp_L2C2DCMplus10m_B","Flavin adenine dinucleotide",53260,0,Inf
"3597","180205_Smp_L2C2DCMplus10m_C","Flavin adenine dinucleotide",53671,0,Inf
"3598","180205_Smp_L2C2DCMplus20m_A","Flavin adenine dinucleotide",NA,NA,NA
"3599","180205_Smp_L2C2DCMplus20m_B","Flavin adenine dinucleotide",NA,NA,NA
"3600","180205_Smp_L2C2DCMplus20m_C","Flavin adenine dinucleotide",39613,0,Inf
"3601","180205_Poo_Sept29QC_1","Fumaric acid",275498,0,Inf
"3602","180205_Poo_Sept29QC_2","Fumaric acid",2798310,0,Inf
"3603","180205_Poo_Sept29QC_3","Fumaric acid",5715165,0,Inf
"3604","180205_Poo_Sept29QC_4","Fumaric acid",3894566,0,Inf
"3605","180205_Poo_TruePoo_Full1","Fumaric acid",3951955,0,Inf
"3606","180205_Poo_TruePoo_Full2","Fumaric acid",3963288,0,Inf
"3607","180205_Poo_TruePoo_Full3","Fumaric acid",2865999,0,Inf
"3608","180205_Poo_TruePoo_Half1","Fumaric acid",1814249,0,Inf
"3609","180205_Poo_TruePoo_Half2","Fumaric acid",387075,0,Inf
"3610","180205_Poo_TruePoo_Half3","Fumaric acid",4100651,0,Inf
"3611","180205_Smp_L1C32DCMless10m_A","Fumaric acid",1676296,0,Inf
"3612","180205_Smp_L1C32DCMless10m_B","Fumaric acid",1893773,0,Inf
"3613","180205_Smp_L1C32DCMless10m_C","Fumaric acid",5065674,0,Inf
"3614","180205_Smp_L1C32DCMless20m_A","Fumaric acid",3778776,0,Inf
"3615","180205_Smp_L1C32DCMless20m_B","Fumaric acid",1633364,0,Inf
"3616","180205_Smp_L1C32DCMless20m_C","Fumaric acid",3887448,0,Inf
"3617","180205_Smp_L1C33DCM_A","Fumaric acid",1794847,0,Inf
"3618","180205_Smp_L1C33DCM_B","Fumaric acid",1861166,0,Inf
"3619","180205_Smp_L1C33DCM_C","Fumaric acid",3113340,0,Inf
"3620","180205_Smp_L1C33DCMplus10m_A","Fumaric acid",698153,233009,2.99624907192426
"3621","180205_Smp_L1C33DCMplus10m_B","Fumaric acid",2665115,0,Inf
"3622","180205_Smp_L1C33DCMplus10m_C","Fumaric acid",1322958,0,Inf
"3623","180205_Smp_L1C33DCMplus20m_A","Fumaric acid",1692102,0,Inf
"3624","180205_Smp_L1C33DCMplus20m_B","Fumaric acid",989575,0,Inf
"3625","180205_Smp_L1C33DCMplus20m_C","Fumaric acid",1251334,0,Inf
"3626","180205_Smp_L2C1DCMless10m_A","Fumaric acid",4505150,0,Inf
"3627","180205_Smp_L2C1DCMless10m_B","Fumaric acid",3854295,0,Inf
"3628","180205_Smp_L2C1DCMless10m_C","Fumaric acid",3342171,0,Inf
"3629","180205_Smp_L2C1DCMless20m_A","Fumaric acid",269409,0,Inf
"3630","180205_Smp_L2C1DCMless20m_B","Fumaric acid",3295365,0,Inf
"3631","180205_Smp_L2C1DCMless20m_C","Fumaric acid",1009991,0,Inf
"3632","180205_Smp_L2C2DCM_A","Fumaric acid",4463333,0,Inf
"3633","180205_Smp_L2C2DCM_B","Fumaric acid",4193050,0,Inf
"3634","180205_Smp_L2C2DCM_C","Fumaric acid",2139212,0,Inf
"3635","180205_Smp_L2C2DCMplus10m_A","Fumaric acid",6033123,0,Inf
"3636","180205_Smp_L2C2DCMplus10m_B","Fumaric acid",3826868,0,Inf
"3637","180205_Smp_L2C2DCMplus10m_C","Fumaric acid",6491698,0,Inf
"3638","180205_Smp_L2C2DCMplus20m_A","Fumaric acid",3126940,0,Inf
"3639","180205_Smp_L2C2DCMplus20m_B","Fumaric acid",6754112,0,Inf
"3640","180205_Smp_L2C2DCMplus20m_C","Fumaric acid",4552176,0,Inf
"3641","180205_Poo_Sept29QC_1","D-Gluconic acid",88321,375706,0.235080089218698
"3642","180205_Poo_Sept29QC_2","D-Gluconic acid",60139,0,Inf
"3643","180205_Poo_Sept29QC_3","D-Gluconic acid",31059,0,Inf
"3644","180205_Poo_Sept29QC_4","D-Gluconic acid",14174,0,Inf
"3645","180205_Poo_TruePoo_Full1","D-Gluconic acid",80104,370863,0.215993507036291
"3646","180205_Poo_TruePoo_Full2","D-Gluconic acid",10093,0,Inf
"3647","180205_Poo_TruePoo_Full3","D-Gluconic acid",52146,0,Inf
"3648","180205_Poo_TruePoo_Half1","D-Gluconic acid",311400,240311,1.29582083217164
"3649","180205_Poo_TruePoo_Half2","D-Gluconic acid",54658,0,Inf
"3650","180205_Poo_TruePoo_Half3","D-Gluconic acid",42141,0,Inf
"3651","180205_Smp_L1C32DCMless10m_A","D-Gluconic acid",182200,187298,0.9727813431003
"3652","180205_Smp_L1C32DCMless10m_B","D-Gluconic acid",8315,0,Inf
"3653","180205_Smp_L1C32DCMless10m_C","D-Gluconic acid",11370,0,Inf
"3654","180205_Smp_L1C32DCMless20m_A","D-Gluconic acid",43335,0,Inf
"3655","180205_Smp_L1C32DCMless20m_B","D-Gluconic acid",46101,0,Inf
"3656","180205_Smp_L1C32DCMless20m_C","D-Gluconic acid",27290,0,Inf
"3657","180205_Smp_L1C33DCM_A","D-Gluconic acid",70023,0,Inf
"3658","180205_Smp_L1C33DCM_B","D-Gluconic acid",11141,0,Inf
"3659","180205_Smp_L1C33DCM_C","D-Gluconic acid",80920,0,Inf
"3660","180205_Smp_L1C33DCMplus10m_A","D-Gluconic acid",64289,130548,0.492454882495327
"3661","180205_Smp_L1C33DCMplus10m_B","D-Gluconic acid",51444,0,Inf
"3662","180205_Smp_L1C33DCMplus10m_C","D-Gluconic acid",11692,0,Inf
"3663","180205_Smp_L1C33DCMplus20m_A","D-Gluconic acid",36304,0,Inf
"3664","180205_Smp_L1C33DCMplus20m_B","D-Gluconic acid",54518,0,Inf
"3665","180205_Smp_L1C33DCMplus20m_C","D-Gluconic acid",19289,0,Inf
"3666","180205_Smp_L2C1DCMless10m_A","D-Gluconic acid",10928,0,Inf
"3667","180205_Smp_L2C1DCMless10m_B","D-Gluconic acid",82815,0,Inf
"3668","180205_Smp_L2C1DCMless10m_C","D-Gluconic acid",51598,0,Inf
"3669","180205_Smp_L2C1DCMless20m_A","D-Gluconic acid",153970,172041,0.894961084857679
"3670","180205_Smp_L2C1DCMless20m_B","D-Gluconic acid",55885,0,Inf
"3671","180205_Smp_L2C1DCMless20m_C","D-Gluconic acid",39581,0,Inf
"3672","180205_Smp_L2C2DCM_A","D-Gluconic acid",108753,0,Inf
"3673","180205_Smp_L2C2DCM_B","D-Gluconic acid",50376,0,Inf
"3674","180205_Smp_L2C2DCM_C","D-Gluconic acid",57836,0,Inf
"3675","180205_Smp_L2C2DCMplus10m_A","D-Gluconic acid",135315,189039,0.715804675225747
"3676","180205_Smp_L2C2DCMplus10m_B","D-Gluconic acid",47754,0,Inf
"3677","180205_Smp_L2C2DCMplus10m_C","D-Gluconic acid",9517,0,Inf
"3678","180205_Smp_L2C2DCMplus20m_A","D-Gluconic acid",34821,51367,0.677886580878774
"3679","180205_Smp_L2C2DCMplus20m_B","D-Gluconic acid",7876,0,Inf
"3680","180205_Smp_L2C2DCMplus20m_C","D-Gluconic acid",35019,0,Inf
"3681","180205_Poo_Sept29QC_1","Isethionic acid",22161494,0,Inf
"3682","180205_Poo_Sept29QC_2","Isethionic acid",8861772,0,Inf
"3683","180205_Poo_Sept29QC_3","Isethionic acid",16478489,0,Inf
"3684","180205_Poo_Sept29QC_4","Isethionic acid",9681719,0,Inf
"3685","180205_Poo_TruePoo_Full1","Isethionic acid",64492124,0,Inf
"3686","180205_Poo_TruePoo_Full2","Isethionic acid",37901876,0,Inf
"3687","180205_Poo_TruePoo_Full3","Isethionic acid",84765424,0,Inf
"3688","180205_Poo_TruePoo_Half1","Isethionic acid",30948256,0,Inf
"3689","180205_Poo_TruePoo_Half2","Isethionic acid",18328448,0,Inf
"3690","180205_Poo_TruePoo_Half3","Isethionic acid",32228672,0,Inf
"3691","180205_Smp_L1C32DCMless10m_A","Isethionic acid",71653216,0,Inf
"3692","180205_Smp_L1C32DCMless10m_B","Isethionic acid",75895080,0,Inf
"3693","180205_Smp_L1C32DCMless10m_C","Isethionic acid",109237896,1062112,102.849695700642
"3694","180205_Smp_L1C32DCMless20m_A","Isethionic acid",61670828,0,Inf
"3695","180205_Smp_L1C32DCMless20m_B","Isethionic acid",106049744,0,Inf
"3696","180205_Smp_L1C32DCMless20m_C","Isethionic acid",157729008,0,Inf
"3697","180205_Smp_L1C33DCM_A","Isethionic acid",62595488,0,Inf
"3698","180205_Smp_L1C33DCM_B","Isethionic acid",76643720,0,Inf
"3699","180205_Smp_L1C33DCM_C","Isethionic acid",85750856,414818,206.719226263084
"3700","180205_Smp_L1C33DCMplus10m_A","Isethionic acid",111901352,362949,308.311503820096
"3701","180205_Smp_L1C33DCMplus10m_B","Isethionic acid",108435912,0,Inf
"3702","180205_Smp_L1C33DCMplus10m_C","Isethionic acid",173406896,154526,1122.18588457606
"3703","180205_Smp_L1C33DCMplus20m_A","Isethionic acid",68407664,0,Inf
"3704","180205_Smp_L1C33DCMplus20m_B","Isethionic acid",76786960,0,Inf
"3705","180205_Smp_L1C33DCMplus20m_C","Isethionic acid",105054120,0,Inf
"3706","180205_Smp_L2C1DCMless10m_A","Isethionic acid",12360077,0,Inf
"3707","180205_Smp_L2C1DCMless10m_B","Isethionic acid",22770098,0,Inf
"3708","180205_Smp_L2C1DCMless10m_C","Isethionic acid",33243560,0,Inf
"3709","180205_Smp_L2C1DCMless20m_A","Isethionic acid",34921432,0,Inf
"3710","180205_Smp_L2C1DCMless20m_B","Isethionic acid",18782382,0,Inf
"3711","180205_Smp_L2C1DCMless20m_C","Isethionic acid",24779470,0,Inf
"3712","180205_Smp_L2C2DCM_A","Isethionic acid",22096978,0,Inf
"3713","180205_Smp_L2C2DCM_B","Isethionic acid",67524344,0,Inf
"3714","180205_Smp_L2C2DCM_C","Isethionic acid",44424392,0,Inf
"3715","180205_Smp_L2C2DCMplus10m_A","Isethionic acid",23879700,0,Inf
"3716","180205_Smp_L2C2DCMplus10m_B","Isethionic acid",24968150,0,Inf
"3717","180205_Smp_L2C2DCMplus10m_C","Isethionic acid",55403064,0,Inf
"3718","180205_Smp_L2C2DCMplus20m_A","Isethionic acid",21849020,0,Inf
"3719","180205_Smp_L2C2DCMplus20m_B","Isethionic acid",39922388,0,Inf
"3720","180205_Smp_L2C2DCMplus20m_C","Isethionic acid",32955022,0,Inf
"3721","180205_Poo_Sept29QC_1","2-Ketoglutaric acid",3215591,0,Inf
"3722","180205_Poo_Sept29QC_2","2-Ketoglutaric acid",97299,0,Inf
"3723","180205_Poo_Sept29QC_3","2-Ketoglutaric acid",391537,0,Inf
"3724","180205_Poo_Sept29QC_4","2-Ketoglutaric acid",313317,0,Inf
"3725","180205_Poo_TruePoo_Full1","2-Ketoglutaric acid",1223959,0,Inf
"3726","180205_Poo_TruePoo_Full2","2-Ketoglutaric acid",47367,0,Inf
"3727","180205_Poo_TruePoo_Full3","2-Ketoglutaric acid",0,0,NA
"3728","180205_Poo_TruePoo_Half1","2-Ketoglutaric acid",8685,0,Inf
"3729","180205_Poo_TruePoo_Half2","2-Ketoglutaric acid",213965,0,Inf
"3730","180205_Poo_TruePoo_Half3","2-Ketoglutaric acid",53426,0,Inf
"3731","180205_Smp_L1C32DCMless10m_A","2-Ketoglutaric acid",1642270,0,Inf
"3732","180205_Smp_L1C32DCMless10m_B","2-Ketoglutaric acid",9771,0,Inf
"3733","180205_Smp_L1C32DCMless10m_C","2-Ketoglutaric acid",37355,0,Inf
"3734","180205_Smp_L1C32DCMless20m_A","2-Ketoglutaric acid",36202,0,Inf
"3735","180205_Smp_L1C32DCMless20m_B","2-Ketoglutaric acid",44309,0,Inf
"3736","180205_Smp_L1C32DCMless20m_C","2-Ketoglutaric acid",147229,0,Inf
"3737","180205_Smp_L1C33DCM_A","2-Ketoglutaric acid",107066,0,Inf
"3738","180205_Smp_L1C33DCM_B","2-Ketoglutaric acid",31775,0,Inf
"3739","180205_Smp_L1C33DCM_C","2-Ketoglutaric acid",44502,0,Inf
"3740","180205_Smp_L1C33DCMplus10m_A","2-Ketoglutaric acid",1711909,0,Inf
"3741","180205_Smp_L1C33DCMplus10m_B","2-Ketoglutaric acid",7953,0,Inf
"3742","180205_Smp_L1C33DCMplus10m_C","2-Ketoglutaric acid",57970,0,Inf
"3743","180205_Smp_L1C33DCMplus20m_A","2-Ketoglutaric acid",45429,0,Inf
"3744","180205_Smp_L1C33DCMplus20m_B","2-Ketoglutaric acid",60040,0,Inf
"3745","180205_Smp_L1C33DCMplus20m_C","2-Ketoglutaric acid",45980,0,Inf
"3746","180205_Smp_L2C1DCMless10m_A","2-Ketoglutaric acid",41583,0,Inf
"3747","180205_Smp_L2C1DCMless10m_B","2-Ketoglutaric acid",107338,0,Inf
"3748","180205_Smp_L2C1DCMless10m_C","2-Ketoglutaric acid",30330,0,Inf
"3749","180205_Smp_L2C1DCMless20m_A","2-Ketoglutaric acid",1519440,0,Inf
"3750","180205_Smp_L2C1DCMless20m_B","2-Ketoglutaric acid",105892,0,Inf
"3751","180205_Smp_L2C1DCMless20m_C","2-Ketoglutaric acid",49803,0,Inf
"3752","180205_Smp_L2C2DCM_A","2-Ketoglutaric acid",37137,0,Inf
"3753","180205_Smp_L2C2DCM_B","2-Ketoglutaric acid",46922,0,Inf
"3754","180205_Smp_L2C2DCM_C","2-Ketoglutaric acid",106965,0,Inf
"3755","180205_Smp_L2C2DCMplus10m_A","2-Ketoglutaric acid",605153,0,Inf
"3756","180205_Smp_L2C2DCMplus10m_B","2-Ketoglutaric acid",63544,0,Inf
"3757","180205_Smp_L2C2DCMplus10m_C","2-Ketoglutaric acid",45899,0,Inf
"3758","180205_Smp_L2C2DCMplus20m_A","2-Ketoglutaric acid",44280,0,Inf
"3759","180205_Smp_L2C2DCMplus20m_B","2-Ketoglutaric acid",40278,0,Inf
